date,line_id,brand,model_name,inspector_id,defect_type,severity,action,detection_point,inspection_time_seconds,photo_taken
2025-10-07,L4,Decathlon,Kalenji Trail Sole Unit,INS_08,dimenzija van tolerancije,major,rework,final,34,False
2026-01-29,L1,Nike,ZoomX Carbon Plate Insert,INS_09,ljepilo vidljivo,minor,rework,final,59,False
2026-01-27,L3,Nike,Pegasus 3D Knit Collar,INS_05,šav neravnomjeran,minor,pass,incoming,29,True
2026-02-27,L1,Nike,Vaporfly Engineered Mesh,INS_13,logo pozicija,major,pass,incoming,48,True
2025-04-14,L3,Nike,Pegasus 3D Knit Collar,INS_10,boja odstupa,major,rework,final,37,True
2025-06-20,L3,Nike,Dunk Low Textile Upper,INS_09,boja odstupa,major,scrap,inline,35,False
2025-04-29,L2,Nike,Dunk Low Textile Upper,INS_07,boja odstupa,major,scrap,final,29,True
2025-10-08,L8,Nike,Dunk Low Textile Upper,INS_06,logo pozicija,minor,pass,inline,36,True
2025-11-12,L7,Decathlon,Quechua Hiking Upper,INS_14,šav neravnomjeran,major,rework,customer_return,43,False
2025-09-15,L3,Nike,Vaporfly Engineered Mesh,INS_08,logo pozicija,major,scrap,incoming,37,True
2025-07-02,L5,Crocs,Classic Clog Strap Assembly,INS_03,dimenzija van tolerancije,critical,scrap,final,20,True
2025-05-01,L3,Nike,ZoomX Carbon Plate Insert,INS_07,šav neravnomjeran,critical,scrap,final,50,False
2026-01-05,L5,Crocs,Classic Clog Strap Assembly,INS_06,ljepilo vidljivo,minor,pass,customer_return,60,True
2026-02-13,L7,Decathlon,Kiprun Carbon Plate,INS_15,ljepilo vidljivo,critical,scrap,customer_return,41,True
2025-07-22,L4,Crocs,Classic Clog Strap Assembly,INS_02,ljepilo vidljivo,minor,pass,final,51,True
2025-04-24,L4,Crocs,LiteRide Insole Unit,INS_15,ljepilo vidljivo,major,rework,final,35,True
2025-04-25,L4,Nike,Air Max Flyknit Upper,INS_05,šav neravnomjeran,minor,pass,final,48,False
2025-04-25,L2,Nike,Dunk Low Textile Upper,INS_13,logo pozicija,minor,pass,final,23,True
2025-05-22,L8,Nike,Vaporfly Engineered Mesh,INS_05,boja odstupa,minor,pass,final,42,True
2025-06-09,L7,Nike,Dunk Low Textile Upper,INS_02,boja odstupa,major,rework,final,26,False
2025-06-03,L6,Decathlon,Quechua Hiking Upper,INS_13,logo pozicija,minor,pass,final,48,False
2026-02-02,L7,Decathlon,Kalenji Trail Sole Unit,INS_10,dimenzija van tolerancije,minor,pass,final,39,True
2026-02-27,L4,Crocs,LiteRide Insole Unit,INS_15,boja odstupa,major,scrap,final,61,True
2025-11-21,L7,Nike,Pegasus 3D Knit Collar,INS_02,dimenzija van tolerancije,minor,scrap,customer_return,18,True
2025-11-24,L2,Nike,Air Max Flyknit Upper,INS_15,dimenzija van tolerancije,major,rework,inline,57,False
2025-04-29,L8,Crocs,Classic Clog Strap Assembly,INS_05,ljepilo vidljivo,major,scrap,final,50,True
2025-09-02,L1,Nike,Dunk Low Textile Upper,INS_10,boja odstupa,critical,scrap,inline,50,True
2025-11-18,L5,Crocs,LiteRide Insole Unit,INS_11,ljepilo vidljivo,minor,pass,inline,50,True
2025-11-14,L5,Crocs,Bayaband Slide Upper,INS_03,boja odstupa,major,scrap,incoming,42,True
2025-09-11,L5,Crocs,Bayaband Slide Upper,INS_15,boja odstupa,critical,scrap,customer_return,60,False
2025-03-07,L1,Nike,Vaporfly Engineered Mesh,INS_05,đon delaminacija,major,rework,inline,58,True
2025-06-03,L6,Nike,Pegasus 3D Knit Collar,INS_01,boja odstupa,minor,pass,final,43,False
2025-07-17,L3,Nike,Dunk Low Textile Upper,INS_06,logo pozicija,minor,rework,final,57,True
2025-06-06,L1,Nike,Vaporfly Engineered Mesh,INS_09,ljepilo vidljivo,major,scrap,final,45,True
2025-09-30,L3,Nike,Air Max Flyknit Upper,INS_07,ljepilo vidljivo,minor,pass,final,51,True
2025-11-24,L8,Nike,Vaporfly Engineered Mesh,INS_07,đon delaminacija,critical,scrap,final,46,True
2025-10-15,L4,Crocs,Bayaband Slide Upper,INS_14,boja odstupa,major,pass,inline,28,True
2025-05-06,L4,Crocs,LiteRide Insole Unit,INS_12,šav neravnomjeran,major,rework,final,46,False
2025-06-20,L2,Nike,Vaporfly Engineered Mesh,INS_15,3D knit greška,minor,pass,incoming,37,False
2025-10-14,L7,Decathlon,Quechua Hiking Upper,INS_14,ljepilo vidljivo,major,rework,final,25,False
2025-06-13,L1,Nike,Dunk Low Textile Upper,INS_13,logo pozicija,major,rework,inline,44,False
2025-07-28,L3,Nike,ZoomX Carbon Plate Insert,INS_12,dimenzija van tolerancije,major,rework,final,55,True
2025-03-07,L4,Crocs,Bayaband Slide Upper,INS_03,ljepilo vidljivo,minor,pass,inline,47,False
2025-06-06,L4,Crocs,Bayaband Slide Upper,INS_12,boja odstupa,minor,pass,inline,41,True
2025-12-01,L6,Decathlon,Quechua Hiking Upper,INS_09,ljepilo vidljivo,major,rework,inline,57,True
2025-09-24,L6,Decathlon,Quechua Hiking Upper,INS_04,dimenzija van tolerancije,major,pass,inline,59,False
2025-04-03,L5,Crocs,LiteRide Insole Unit,INS_10,šav neravnomjeran,minor,pass,inline,43,True
2025-10-09,L5,Decathlon,Kalenji Trail Sole Unit,INS_15,đon delaminacija,critical,scrap,inline,47,True
2025-11-25,L4,Crocs,LiteRide Insole Unit,INS_08,logo pozicija,major,rework,customer_return,30,True
2026-02-26,L4,Crocs,LiteRide Insole Unit,INS_07,dimenzija van tolerancije,critical,rework,final,39,False
2026-01-23,L7,Decathlon,Kiprun Carbon Plate,INS_06,ljepilo vidljivo,major,scrap,inline,43,True
2025-10-29,L2,Crocs,LiteRide Insole Unit,INS_09,ljepilo vidljivo,minor,rework,final,46,True
2025-03-20,L5,Crocs,Bayaband Slide Upper,INS_11,ljepilo vidljivo,major,rework,inline,66,True
2025-05-29,L4,Crocs,LiteRide Insole Unit,INS_10,boja odstupa,major,scrap,final,36,True
2025-09-11,L8,Crocs,Bayaband Slide Upper,INS_15,materijal oštećen,minor,pass,final,30,True
2025-12-08,L7,Decathlon,Quechua Hiking Upper,INS_04,boja odstupa,critical,scrap,inline,54,False
2025-09-03,L3,Nike,ZoomX Carbon Plate Insert,INS_03,materijal oštećen,critical,scrap,incoming,84,True
2025-10-16,L4,Nike,ZoomX Carbon Plate Insert,INS_14,materijal oštećen,critical,scrap,final,41,True
2025-11-26,L4,Decathlon,Quechua Hiking Upper,INS_08,đon delaminacija,major,rework,final,61,True
2026-02-16,L8,Crocs,Classic Clog Strap Assembly,INS_08,šav neravnomjeran,major,rework,final,55,True
2025-08-14,L2,Nike,ZoomX Carbon Plate Insert,INS_04,ljepilo vidljivo,minor,pass,incoming,54,False
2025-11-07,L7,Decathlon,Quechua Hiking Upper,INS_12,boja odstupa,minor,pass,final,27,False
2025-06-05,L2,Nike,Pegasus 3D Knit Collar,INS_04,dimenzija van tolerancije,minor,rework,customer_return,31,False
2025-04-11,L4,Crocs,Bayaband Slide Upper,INS_10,materijal oštećen,major,rework,incoming,45,True
2025-05-23,L2,Nike,Air Max Flyknit Upper,INS_15,ljepilo vidljivo,minor,pass,final,45,True
2025-05-06,L4,Crocs,Classic Clog Strap Assembly,INS_10,šav neravnomjeran,major,scrap,incoming,48,True
2025-04-18,L4,Crocs,LiteRide Insole Unit,INS_06,materijal oštećen,major,pass,inline,41,True
2025-03-21,L6,Decathlon,Quechua Hiking Upper,INS_06,ljepilo vidljivo,minor,pass,inline,49,True
2025-12-19,L2,Nike,Vaporfly Engineered Mesh,INS_03,materijal oštećen,critical,rework,customer_return,29,False
2025-05-12,L5,Crocs,Classic Clog Strap Assembly,INS_09,ljepilo vidljivo,minor,rework,customer_return,65,True
2025-06-11,L8,Crocs,Classic Clog Strap Assembly,INS_03,šav neravnomjeran,minor,pass,inline,51,True
2025-03-11,L5,Nike,ZoomX Carbon Plate Insert,INS_11,đon delaminacija,major,rework,inline,34,True
2025-08-27,L5,Decathlon,Kalenji Trail Sole Unit,INS_04,3D knit greška,minor,pass,inline,33,True
2025-04-30,L8,Nike,Dunk Low Textile Upper,INS_01,boja odstupa,critical,scrap,inline,46,True
2025-03-03,L2,Nike,Pegasus 3D Knit Collar,INS_15,šav neravnomjeran,minor,rework,incoming,38,False
2025-06-18,L4,Nike,ZoomX Carbon Plate Insert,INS_06,ljepilo vidljivo,minor,pass,final,38,True
2026-02-25,L7,Decathlon,Kalenji Trail Sole Unit,INS_04,boja odstupa,major,scrap,final,51,False
2025-09-02,L5,Decathlon,Kalenji Trail Sole Unit,INS_11,dimenzija van tolerancije,major,scrap,inline,53,True
2025-07-24,L1,Nike,Air Max Flyknit Upper,INS_04,dimenzija van tolerancije,minor,pass,final,58,True
2025-06-26,L8,Crocs,Classic Clog Strap Assembly,INS_04,boja odstupa,major,rework,final,62,True
2025-11-20,L1,Nike,Dunk Low Textile Upper,INS_11,materijal oštećen,minor,pass,final,64,True
2026-02-24,L7,Decathlon,Kiprun Carbon Plate,INS_04,boja odstupa,major,pass,final,55,True
2025-04-22,L2,Nike,Air Max Flyknit Upper,INS_14,logo pozicija,minor,pass,final,45,False
2025-05-08,L1,Nike,Dunk Low Textile Upper,INS_01,dimenzija van tolerancije,critical,scrap,final,28,False
2025-11-20,L7,Crocs,Classic Clog Strap Assembly,INS_09,logo pozicija,minor,pass,inline,43,True
2026-02-10,L6,Nike,Dunk Low Textile Upper,INS_03,boja odstupa,major,pass,inline,36,False
2026-02-18,L3,Nike,Pegasus 3D Knit Collar,INS_12,boja odstupa,critical,scrap,final,42,True
2025-08-15,L3,Nike,Dunk Low Textile Upper,INS_05,3D knit greška,major,scrap,final,54,False
2025-11-10,L3,Nike,Vaporfly Engineered Mesh,INS_13,dimenzija van tolerancije,major,rework,customer_return,32,False
2025-09-23,L8,Decathlon,Kalenji Trail Sole Unit,INS_10,boja odstupa,minor,rework,incoming,56,True
2025-04-17,L7,Decathlon,Quechua Hiking Upper,INS_10,šav neravnomjeran,minor,pass,final,41,False
2026-01-28,L5,Crocs,Classic Clog Strap Assembly,INS_05,boja odstupa,minor,pass,inline,44,True
2025-04-03,L6,Decathlon,Kalenji Trail Sole Unit,INS_05,ljepilo vidljivo,major,pass,final,39,True
2025-10-27,L2,Crocs,Bayaband Slide Upper,INS_05,boja odstupa,minor,pass,inline,30,True
2025-11-12,L4,Crocs,Classic Clog Strap Assembly,INS_04,3D knit greška,major,rework,inline,54,False
2025-08-25,L2,Nike,Pegasus 3D Knit Collar,INS_14,đon delaminacija,major,rework,inline,54,True
2026-01-13,L1,Nike,Dunk Low Textile Upper,INS_15,boja odstupa,major,scrap,final,49,True
2025-06-30,L6,Decathlon,Kiprun Carbon Plate,INS_05,dimenzija van tolerancije,major,rework,final,42,False
2025-10-29,L5,Crocs,LiteRide Insole Unit,INS_02,đon delaminacija,critical,scrap,final,48,True
2025-07-22,L3,Nike,Air Max Flyknit Upper,INS_08,3D knit greška,critical,scrap,final,60,True
2025-04-11,L2,Nike,Dunk Low Textile Upper,INS_01,šav neravnomjeran,major,pass,final,42,True
2025-12-29,L1,Nike,Air Max Flyknit Upper,INS_07,boja odstupa,minor,pass,final,59,True
2025-09-22,L4,Decathlon,Quechua Hiking Upper,INS_04,boja odstupa,major,scrap,final,64,True
2025-05-28,L4,Crocs,LiteRide Insole Unit,INS_05,šav neravnomjeran,major,pass,final,39,True
2026-01-12,L1,Nike,Vaporfly Engineered Mesh,INS_06,boja odstupa,major,pass,incoming,51,False
2025-04-09,L3,Nike,Air Max Flyknit Upper,INS_10,logo pozicija,minor,pass,final,57,True
2025-10-22,L1,Nike,Pegasus 3D Knit Collar,INS_12,materijal oštećen,major,rework,inline,36,True
2025-11-07,L3,Nike,Vaporfly Engineered Mesh,INS_10,boja odstupa,major,scrap,inline,39,True
2025-10-02,L2,Nike,Air Max Flyknit Upper,INS_05,dimenzija van tolerancije,major,pass,inline,78,False
2025-04-10,L5,Nike,Pegasus 3D Knit Collar,INS_13,šav neravnomjeran,minor,pass,customer_return,39,False
2025-06-05,L5,Crocs,LiteRide Insole Unit,INS_15,đon delaminacija,critical,scrap,inline,41,True
2025-06-25,L3,Nike,Vaporfly Engineered Mesh,INS_04,šav neravnomjeran,major,scrap,inline,39,False
2025-09-10,L5,Crocs,LiteRide Insole Unit,INS_08,3D knit greška,minor,rework,final,63,False
2025-07-25,L2,Nike,Air Max Flyknit Upper,INS_09,3D knit greška,minor,rework,final,52,True
2026-02-25,L4,Crocs,Bayaband Slide Upper,INS_07,materijal oštećen,critical,scrap,final,49,False
2026-01-23,L4,Decathlon,Kalenji Trail Sole Unit,INS_04,dimenzija van tolerancije,minor,pass,final,40,False
2025-06-04,L8,Nike,ZoomX Carbon Plate Insert,INS_05,3D knit greška,major,rework,final,23,False
2025-04-29,L2,Nike,Dunk Low Textile Upper,INS_05,logo pozicija,major,rework,final,42,True
2025-10-24,L7,Decathlon,Kiprun Carbon Plate,INS_06,šav neravnomjeran,major,rework,final,49,True
2025-05-21,L6,Decathlon,Kiprun Carbon Plate,INS_04,ljepilo vidljivo,major,scrap,final,46,False
2025-03-17,L8,Nike,Dunk Low Textile Upper,INS_07,boja odstupa,minor,pass,final,11,True
2025-08-20,L7,Decathlon,Kiprun Carbon Plate,INS_10,materijal oštećen,critical,scrap,final,38,True
2025-09-25,L5,Crocs,Classic Clog Strap Assembly,INS_03,ljepilo vidljivo,minor,pass,inline,52,True
2025-05-27,L2,Nike,Pegasus 3D Knit Collar,INS_14,đon delaminacija,minor,pass,final,24,True
2025-06-16,L8,Decathlon,Kalenji Trail Sole Unit,INS_10,šav neravnomjeran,minor,scrap,final,31,True
2025-05-08,L5,Crocs,LiteRide Insole Unit,INS_13,đon delaminacija,minor,pass,final,35,True
2025-05-23,L1,Crocs,LiteRide Insole Unit,INS_05,ljepilo vidljivo,minor,pass,inline,56,True
2026-02-02,L8,Crocs,Classic Clog Strap Assembly,INS_06,šav neravnomjeran,major,rework,inline,49,False
2025-04-03,L3,Nike,Vaporfly Engineered Mesh,INS_01,materijal oštećen,minor,pass,inline,51,True
2026-01-29,L2,Nike,Vaporfly Engineered Mesh,INS_13,dimenzija van tolerancije,minor,pass,final,44,False
2025-03-26,L6,Decathlon,Kiprun Carbon Plate,INS_11,logo pozicija,minor,pass,incoming,50,True
2025-05-20,L3,Nike,Pegasus 3D Knit Collar,INS_07,boja odstupa,minor,pass,final,35,False
2025-05-02,L1,Nike,Vaporfly Engineered Mesh,INS_08,boja odstupa,major,scrap,final,48,True
2025-06-09,L6,Decathlon,Quechua Hiking Upper,INS_03,boja odstupa,minor,pass,final,59,True
2025-05-14,L1,Nike,Pegasus 3D Knit Collar,INS_14,boja odstupa,minor,pass,inline,42,True
2025-06-26,L5,Crocs,Classic Clog Strap Assembly,INS_09,đon delaminacija,minor,pass,inline,44,True
2025-03-26,L1,Nike,Pegasus 3D Knit Collar,INS_08,boja odstupa,major,scrap,inline,52,True
2025-11-13,L3,Nike,Pegasus 3D Knit Collar,INS_15,materijal oštećen,minor,rework,inline,43,True
2025-05-13,L4,Crocs,Classic Clog Strap Assembly,INS_01,boja odstupa,major,rework,customer_return,35,False
2026-02-19,L2,Nike,Air Max Flyknit Upper,INS_13,dimenzija van tolerancije,minor,pass,inline,23,True
2025-05-15,L5,Crocs,Classic Clog Strap Assembly,INS_13,3D knit greška,major,rework,inline,36,False
2025-09-10,L1,Nike,Pegasus 3D Knit Collar,INS_06,materijal oštećen,major,pass,final,26,True
2025-06-05,L3,Nike,Dunk Low Textile Upper,INS_08,dimenzija van tolerancije,minor,pass,final,44,False
2025-11-03,L7,Decathlon,Kalenji Trail Sole Unit,INS_05,materijal oštećen,minor,scrap,inline,28,True
2025-12-12,L7,Nike,ZoomX Carbon Plate Insert,INS_03,šav neravnomjeran,major,pass,final,46,True
2025-05-05,L4,Crocs,LiteRide Insole Unit,INS_14,ljepilo vidljivo,major,rework,final,45,True
2025-03-19,L5,Crocs,LiteRide Insole Unit,INS_08,materijal oštećen,major,rework,final,58,True
2025-07-17,L5,Crocs,Classic Clog Strap Assembly,INS_14,boja odstupa,major,rework,final,52,False
2025-10-22,L5,Nike,Vaporfly Engineered Mesh,INS_03,boja odstupa,critical,scrap,inline,39,False
2025-08-29,L2,Nike,Dunk Low Textile Upper,INS_09,dimenzija van tolerancije,major,rework,final,57,True
2025-11-04,L3,Decathlon,Kalenji Trail Sole Unit,INS_14,materijal oštećen,minor,rework,final,40,False
2025-03-21,L8,Decathlon,Kalenji Trail Sole Unit,INS_08,boja odstupa,major,scrap,customer_return,26,True
2025-10-09,L4,Decathlon,Kiprun Carbon Plate,INS_15,materijal oštećen,major,scrap,final,56,False
2025-10-08,L8,Crocs,Classic Clog Strap Assembly,INS_03,3D knit greška,minor,pass,final,47,True
2025-12-05,L1,Nike,Air Max Flyknit Upper,INS_03,šav neravnomjeran,major,rework,final,47,False
2026-01-01,L2,Nike,Air Max Flyknit Upper,INS_11,logo pozicija,minor,rework,final,58,True
2026-02-16,L2,Nike,ZoomX Carbon Plate Insert,INS_13,materijal oštećen,minor,pass,inline,41,False
2025-12-17,L2,Nike,Pegasus 3D Knit Collar,INS_04,ljepilo vidljivo,major,rework,final,36,False
2025-03-21,L1,Nike,Vaporfly Engineered Mesh,INS_05,ljepilo vidljivo,minor,rework,inline,73,True
2025-10-17,L4,Crocs,Bayaband Slide Upper,INS_02,boja odstupa,minor,pass,final,32,True
2025-10-14,L4,Crocs,LiteRide Insole Unit,INS_06,šav neravnomjeran,major,rework,final,40,False
2025-05-30,L1,Nike,ZoomX Carbon Plate Insert,INS_14,ljepilo vidljivo,minor,pass,incoming,59,True
2025-03-26,L6,Decathlon,Kalenji Trail Sole Unit,INS_07,dimenzija van tolerancije,major,rework,inline,43,True
2025-11-24,L4,Crocs,LiteRide Insole Unit,INS_10,3D knit greška,minor,pass,final,45,False
2025-05-30,L2,Crocs,Bayaband Slide Upper,INS_07,logo pozicija,minor,pass,final,37,True
2025-10-15,L6,Decathlon,Kalenji Trail Sole Unit,INS_11,šav neravnomjeran,minor,pass,final,58,False
2025-04-30,L2,Nike,Air Max Flyknit Upper,INS_08,materijal oštećen,major,rework,final,44,False
2025-05-05,L6,Nike,ZoomX Carbon Plate Insert,INS_04,boja odstupa,major,scrap,inline,46,True
2026-01-19,L1,Nike,ZoomX Carbon Plate Insert,INS_07,dimenzija van tolerancije,major,rework,final,45,False
2026-02-12,L6,Decathlon,Kiprun Carbon Plate,INS_08,3D knit greška,major,scrap,incoming,34,False
2025-03-19,L3,Nike,Pegasus 3D Knit Collar,INS_15,ljepilo vidljivo,major,scrap,inline,51,True
2026-01-20,L3,Crocs,Bayaband Slide Upper,INS_15,ljepilo vidljivo,minor,pass,inline,56,True
2025-04-17,L1,Nike,Pegasus 3D Knit Collar,INS_12,šav neravnomjeran,major,rework,inline,37,True
2025-04-14,L5,Crocs,Classic Clog Strap Assembly,INS_01,3D knit greška,minor,pass,final,47,True
2026-01-26,L8,Nike,Vaporfly Engineered Mesh,INS_07,materijal oštećen,minor,pass,inline,41,False
2025-04-28,L4,Crocs,Classic Clog Strap Assembly,INS_03,šav neravnomjeran,major,scrap,final,59,True
2025-05-23,L1,Crocs,LiteRide Insole Unit,INS_05,ljepilo vidljivo,minor,pass,final,59,True
2026-01-08,L7,Decathlon,Kalenji Trail Sole Unit,INS_10,ljepilo vidljivo,major,rework,final,45,True
2025-10-20,L7,Crocs,Bayaband Slide Upper,INS_10,dimenzija van tolerancije,major,rework,customer_return,33,False
2025-07-21,L2,Nike,Air Max Flyknit Upper,INS_07,dimenzija van tolerancije,major,rework,final,45,False
2025-05-30,L5,Crocs,Classic Clog Strap Assembly,INS_08,3D knit greška,critical,scrap,final,46,False
2025-06-03,L1,Nike,Vaporfly Engineered Mesh,INS_09,šav neravnomjeran,major,pass,inline,43,True
2025-10-31,L8,Nike,ZoomX Carbon Plate Insert,INS_03,đon delaminacija,critical,scrap,incoming,29,True
2026-01-14,L7,Decathlon,Quechua Hiking Upper,INS_13,đon delaminacija,major,scrap,inline,40,False
2025-07-10,L3,Nike,ZoomX Carbon Plate Insert,INS_10,logo pozicija,minor,pass,final,46,False
2025-04-08,L3,Nike,Air Max Flyknit Upper,INS_09,materijal oštećen,major,scrap,incoming,44,False
2025-03-25,L8,Nike,ZoomX Carbon Plate Insert,INS_13,3D knit greška,major,pass,inline,42,True
2025-08-01,L4,Crocs,Classic Clog Strap Assembly,INS_12,đon delaminacija,major,pass,inline,26,False
2025-04-11,L3,Nike,Pegasus 3D Knit Collar,INS_12,ljepilo vidljivo,minor,pass,final,47,False
2026-02-24,L1,Nike,Vaporfly Engineered Mesh,INS_02,materijal oštećen,minor,pass,final,53,False
2025-05-19,L2,Nike,ZoomX Carbon Plate Insert,INS_06,dimenzija van tolerancije,major,rework,final,49,True
2025-12-11,L2,Nike,Pegasus 3D Knit Collar,INS_04,boja odstupa,major,rework,final,47,True
2025-04-09,L5,Crocs,Classic Clog Strap Assembly,INS_01,ljepilo vidljivo,major,rework,final,45,False
2025-10-10,L7,Decathlon,Kiprun Carbon Plate,INS_09,šav neravnomjeran,minor,pass,inline,64,True
2026-01-01,L4,Crocs,Classic Clog Strap Assembly,INS_01,boja odstupa,major,scrap,customer_return,47,False
2025-10-02,L3,Nike,Vaporfly Engineered Mesh,INS_03,đon delaminacija,critical,scrap,incoming,89,False
2025-04-08,L1,Nike,Vaporfly Engineered Mesh,INS_13,3D knit greška,minor,pass,inline,27,True
2025-06-06,L5,Crocs,Bayaband Slide Upper,INS_15,dimenzija van tolerancije,critical,scrap,inline,40,True
2025-03-17,L4,Crocs,Bayaband Slide Upper,INS_12,šav neravnomjeran,critical,scrap,final,48,False
2025-11-11,L5,Crocs,Bayaband Slide Upper,INS_06,ljepilo vidljivo,major,scrap,inline,51,True
2025-11-21,L5,Decathlon,Quechua Hiking Upper,INS_01,3D knit greška,major,scrap,inline,50,False
2025-10-21,L1,Nike,Vaporfly Engineered Mesh,INS_08,šav neravnomjeran,major,rework,final,24,True
2025-04-14,L6,Decathlon,Kalenji Trail Sole Unit,INS_14,šav neravnomjeran,minor,pass,inline,44,True
2025-10-08,L8,Nike,ZoomX Carbon Plate Insert,INS_03,logo pozicija,minor,pass,final,22,True
2025-10-29,L1,Nike,Vaporfly Engineered Mesh,INS_07,boja odstupa,critical,rework,final,41,False
2025-04-01,L4,Crocs,LiteRide Insole Unit,INS_03,đon delaminacija,major,rework,final,43,True
2026-02-18,L2,Decathlon,Kalenji Trail Sole Unit,INS_14,šav neravnomjeran,critical,scrap,inline,29,True
2025-05-19,L8,Nike,Dunk Low Textile Upper,INS_14,3D knit greška,minor,pass,final,26,False
2025-03-18,L4,Crocs,Bayaband Slide Upper,INS_03,đon delaminacija,minor,pass,customer_return,37,False
2025-04-11,L1,Nike,Dunk Low Textile Upper,INS_11,materijal oštećen,major,scrap,inline,46,False
2025-09-01,L2,Nike,ZoomX Carbon Plate Insert,INS_12,ljepilo vidljivo,minor,pass,inline,41,False
2025-06-20,L4,Crocs,LiteRide Insole Unit,INS_11,šav neravnomjeran,minor,pass,inline,28,False
2025-04-22,L6,Decathlon,Kalenji Trail Sole Unit,INS_01,ljepilo vidljivo,minor,rework,inline,46,False
2025-05-14,L5,Decathlon,Kalenji Trail Sole Unit,INS_10,đon delaminacija,major,scrap,final,51,True
